year,Zone Substation,Date,Unit,00:15,00:30,00:45,01:15,01:30,01:45,01:00,02:15,02:30,02:45,02:00,03:15,03:30,03:45,03:00,04:15,04:30,04:45,04:00,05:15,05:30,05:45,05:00,06:15,06:30,06:45,06:00,07:15,07:30,07:45,07:00,08:15,08:30,08:45,08:00,09:15,09:30,09:45,09:00,10:15,10:30,10:45,10:00,11:15,11:30,11:45,11:00,12:15,12:30,12:45,12:00,13:15,13:30,13:45,13:00,14:15,14:30,14:45,14:00,15:15,15:30,15:45,15:00,16:15,16:30,16:45,16:00,17:15,17:30,17:45,17:00,18:15,18:30,18:45,18:00,19:15,19:30,19:45,19:00,20:15,20:30,20:45,20:00,21:15,21:30,21:45,21:00,22:15,22:30,22:45,22:00,23:15,23:30,23:45,23:00,24:00
2025,Punchbowl 33_11kV,2024-05-27,MW,18.4085,17.960141,17.404693,16.767744,15.989944,15.417938,17.002138,14.347254,13.943409,13.726433,14.842276,13.366672,13.250335,13.215928,13.424518,13.302804,13.54623,14.013296,13.026048,14.954527,15.31859,15.872103,14.126838,17.212447,18.41151,19.516386,16.42153,20.929844,21.751941,22.004614,20.391384,21.772156,21.04661,19.941304,21.939886,18.800518,18.589134,17.826816,19.074049,16.531846,15.88092,15.78071,17.039985,15.068714,14.811095,14.97345,15.226982,14.388757,14.411335,14.829158,14.636912,15.403746,15.334502,15.546317,15.003986,15.96543,15.745874,16.295302,15.63943,17.134603,17.807248,18.915134,16.701296,21.007043,22.207396,23.27722,19.916575,25.21559,26.134887,26.618512,24.305756,26.681089,26.773986,26.66109,26.886452,26.297456,26.120694,25.766953,26.812478,25.639004,25.474284,25.439232,25.646316,24.436286,23.81095,23.28109,25.039044,22.241373,21.842688,21.510666,22.531461,20.531589,20.190537,19.975066,20.764478,19.130819
2025,Punchbowl 33_11kV,2024-05-28,MW,18.754069,18.268938,17.766605,17.022996,16.369275,15.806515,17.233735,14.845932,14.550896,14.098237,15.315364,13.887714,13.625794,13.524942,13.947494,13.835674,13.935668,14.19221,13.581712,15.173008,15.742004,16.469268,14.647664,17.543179,19.009751,20.165377,17.086649,21.462283,22.379213,22.507808,20.774154,21.81925,20.85458,19.708848,21.933866,18.510428,18.501182,17.77069,18.831269,16.66646,16.027792,15.438366,17.128581,14.69949,14.380155,14.502728,15.069788,14.27328,14.138881,14.063616,14.342308,14.468322,14.951516,15.168922,14.311772,15.663729,15.931024,16.021985,15.665019,16.729898,17.331579,18.448066,16.194233,20.655452,21.582705,22.701773,19.749704,24.664013,25.772115,26.162842,23.391622,26.459813,26.326487,26.481102,26.159187,25.906514,25.891031,25.783941,26.247353,25.444609,25.351711,25.201398,25.888236,24.431556,23.958897,23.266469,24.761426,22.324378,21.939026,21.477766,22.651024,20.561265,20.404287,20.210535,20.903394,19.582618
2025,Punchbowl 33_11kV,2024-05-29,MW,18.747402,18.224426,17.585972,17.105787,16.481956,16.060048,17.279109,15.021189,14.528533,14.347038,15.553844,14.002975,13.739336,13.637407,14.08469,13.902121,13.990288,14.419507,13.670738,15.356221,16.04263,16.688609,14.806795,17.893909,19.263714,20.071619,17.04493,21.950423,22.543288,22.912942,21.01758,22.1717,21.321862,20.391814,22.492968,18.996849,18.67687,18.14271,19.315969,16.732263,16.050586,15.61814,17.269218,15.327191,14.901628,14.610248,15.508255,14.501652,14.478213,14.788086,14.779054,15.085271,15.282033,15.270851,14.907433,16.082627,16.350782,16.334224,15.72007,16.68947,17.445551,18.713211,16.402391,20.653086,21.791939,22.694032,19.745619,24.441016,25.440308,25.917266,23.467746,25.79706,25.592342,25.5074,25.745449,25.110222,24.72573,24.617995,25.406116,24.567675,24.626596,24.659497,24.706375,23.539784,23.154648,22.627155,24.174152,21.791294,21.458197,20.977367,21.989991,19.843892,19.404994,19.26952,20.400415,18.54763
2025,Punchbowl 33_11kV,2024-05-30,MW,18.178407,17.717791,17.33846,16.846018,16.117464,15.520082,16.812042,14.502298,14.128343,14.125547,14.948935,13.700844,13.523866,13.447527,13.86664,13.534832,13.78987,13.953731,13.467741,14.94184,15.548037,16.20907,14.2993,17.527911,18.527847,19.821527,16.891178,21.248963,21.942681,21.719041,20.499118,21.268746,20.304292,19.67229,21.585716,18.238833,17.994762,17.606615,18.837934,16.134667,15.336008,14.979686,16.870534,14.51606,14.317364,14.417572,14.789807,13.852447,14.035661,14.430904,14.139525,14.961194,15.498793,16.242832,14.693039,17.191158,16.219607,17.130086,16.595927,16.79871,17.959711,19.394028,17.613496,21.108972,22.103747,22.697902,20.260853,24.575632,25.366549,25.316015,23.575696,25.222041,24.961414,25.120114,25.369774,24.640789,24.501228,24.502734,25.096458,24.285974,23.968358,23.762136,24.468972,22.727364,21.81925,20.828129,23.160454,20.545998,20.294832,19.83572,20.455035,19.080284,18.70461,18.544404,19.143506,18.103573
2025,Punchbowl 33_11kV,2024-05-31,MW,17.514794,17.114174,16.712049,15.99231,15.335793,14.767442,16.103916,13.856963,13.444731,13.140449,14.209843,12.928204,12.606075,12.654244,12.970352,12.802407,12.813804,13.050563,12.719401,13.963622,14.314568,14.8083,13.32947,15.766948,16.842148,17.532641,15.268485,18.776218,19.381126,19.897436,18.262057,20.252252,20.438907,20.414823,19.950981,20.214406,20.532235,20.358482,20.145163,20.519332,20.635884,20.505354,20.583198,20.608358,20.77566,21.250898,20.226232,21.571308,21.31326,21.596898,21.53045,20.766198,20.144948,21.36659,21.695386,20.91135,20.370095,20.169462,21.423145,18.881372,19.535954,20.515247,19.034696,21.47411,22.186537,22.652744,21.018224,23.681064,24.564235,24.774544,23.375063,24.057385,23.438286,23.051213,24.590254,22.448241,22.294272,22.072996,22.640272,21.72248,21.545503,21.321647,22.128691,20.50557,20.330527,20.282358,20.637174,19.737446,19.720888,19.398113,19.764112,18.858148,18.576016,18.417102,18.818151,17.905736
2025,Punchbowl 33_11kV,2024-06-01,MW,17.437378,16.98687,16.481956,15.903929,15.264184,14.750025,16.054027,13.818256,13.349684,13.189263,14.23823,12.680694,12.591452,12.410819,12.949279,12.360714,12.475761,12.622203,12.320932,13.110774,13.373123,13.629881,12.84735,14.326825,14.584874,15.435142,13.887499,16.044135,16.437442,16.429701,15.813611,18.202706,18.903091,19.313818,17.153956,20.384932,21.224234,21.280143,19.287368,22.230835,22.460284,22.563072,21.557975,23.306896,23.576126,23.764715,22.809078,24.684658,24.842497,25.252147,24.484025,25.735988,26.021991,26.379817,25.26376,26.175099,26.171874,25.85168,26.391214,25.529334,25.741793,26.197034,25.527184,26.845809,26.853335,26.962576,26.182196,28.096697,28.13992,28.245504,27.4948,27.517809,27.001498,26.624533,28.17368,25.875978,25.572557,25.34655,26.04457,24.770887,24.547247,24.67369,25.26419,23.912878,23.656121,23.474412,24.345539,23.077448,22.788864,22.587158,23.038955,21.609156,21.145958,20.785122,21.996872,20.464498
2025,Punchbowl 33_11kV,2024-06-02,MW,20.095489,19.698955,18.831053,18.287862,17.649193,17.06622,18.481612,15.746948,15.104625,14.743788,16.36605,14.27371,14.087486,13.851802,14.490256,13.86234,13.884918,13.926851,13.745357,14.361016,14.315643,14.765077,13.810299,15.628247,15.923281,16.188857,15.320956,16.2052,16.541092,16.829246,15.965645,17.208146,17.519739,17.702094,17.013534,18.379039,18.798368,18.694718,17.961862,18.979001,18.805893,18.909973,18.383555,19.509934,19.711857,21.12768,17.960786,21.50271,21.685279,22.271263,21.26036,23.343882,23.804929,23.86385,22.531031,23.001969,21.52529,22.246748,24.040183,22.437704,22.431684,22.552965,22.36588,23.239803,24.197591,24.96937,22.855957,26.944082,27.727258,28.00853,26.008013,27.275459,27.33438,27.470071,27.718012,27.004078,27.083644,26.93247,27.2546,26.189078,25.990595,25.685883,26.379388,25.087643,24.720784,24.209203,25.178604,23.416352,23.108629,22.426307,23.54731,21.577759,21.110692,20.657173,21.806346,20.132045
2025,Punchbowl 33_11kV,2024-06-03,MW,19.488646,18.78396,18.039921,17.44942,16.8529,16.34304,17.771981,15.216015,14.657342,14.300375,15.683083,14.080604,13.804279,13.699554,13.887713,13.990932,14.176512,14.471547,13.550531,15.274722,15.969516,16.36691,14.687877,17.884448,18.987602,19.951196,17.12686,21.90462,22.951864,23.49312,21.000592,22.731019,21.643991,20.519763,23.411405,19.211244,18.582468,18.287002,19.472517,16.052092,16.784302,17.502321,17.310076,15.766303,15.642226,16.113378,16.28369,18.22335,18.263993,19.27339,16.93698,18.743532,20.151614,19.986678,18.552792,18.723748,19.495957,20.162365,18.67902,18.130023,19.667989,20.658032,19.099208,22.751878,24.015022,25.143337,21.502495,27.744676,28.511509,28.992554,26.384979,29.2177,29.319844,29.59015,29.365217,29.103514,28.862024,28.882668,29.464781,28.841165,28.553227,28.294534,29.068248,26.890968,26.460672,25.758997,27.46448,24.655842,24.265329,23.464735,24.861204,22.462219,21.917307,21.647002,22.819614,20.677172
2025,Punchbowl 33_11kV,2024-06-04,MW,20.31139,19.825183,19.070608,18.223995,17.534576,17.140624,18.509998,15.834686,15.491912,15.26612,16.317236,14.679706,14.438431,14.53993,14.927862,14.525307,14.574766,14.883779,14.447677,16.121119,16.71205,17.570704,15.353641,18.513009,19.550362,20.646205,17.825956,22.446735,23.19056,23.874171,21.649582,23.852023,22.517484,21.037148,23.870301,21.644852,19.783896,18.697728,19.872921,17.782303,16.795484,17.17417,18.076908,16.58496,16.753982,15.903498,17.294162,16.614851,18.703964,18.770412,17.20062,17.112454,19.140925,18.679235,18.382695,17.928746,19.370373,20.244296,19.322204,19.454454,20.388803,21.503571,19.333386,23.670098,25.030871,25.983499,22.435123,28.423773,29.212324,29.475318,27.092675,29.785406,29.441557,29.355541,29.713153,29.301567,28.994489,29.063947,29.469727,28.845681,28.233462,27.922945,29.048248,26.841078,26.441104,25.74975,27.272018,24.75046,24.524882,23.853097,25.071944,22.567373,22.037516,21.660334,23.041966,20.924683
2025,Punchbowl 33_11kV,2024-06-05,MW,20.124949,19.645194,19.064371,18.339042,17.532211,16.868383,18.475592,15.866512,15.359233,14.882274,16.293581,14.480579,14.237584,14.235863,14.502513,14.579282,14.607667,14.904853,14.290484,16.0422,16.608614,17.029233,15.233004,18.258832,19.488645,20.372674,17.490494,22.346312,23.035085,23.514194,21.620767,23.648595,23.561287,23.746437,23.579566,23.883418,24.171142,23.930513,23.490755,24.081684,22.715321,22.971648,23.702784,22.735534,21.489593,20.50858,23.264532,21.283369,21.405082,20.573521,20.758026,21.92677,22.500926,22.947779,20.651796,23.809874,23.779769,23.498926,23.631606,23.157659,23.743428,24.598641,23.329906,26.806027,27.455878,28.028529,25.576213,29.609288,30.376767,30.760398,28.769557,30.723625,30.275482,29.953782,31.090699,29.690573,29.774654,29.835511,30.036573,29.415966,28.434309,28.350659,29.774223,27.43545,26.741944,26.144349,27.834993,24.956037,24.919051,24.308338,25.363968,22.909287,22.169334,21.74549,23.458499,21.202084
2025,Punchbowl 33_11kV,2024-06-06,MW,20.412888,20.015278,19.412522,18.811484,17.966807,17.232875,18.851052,15.941345,15.657708,15.192792,16.626678,14.713252,14.495416,14.391982,14.815181,14.685942,14.733681,14.922271,14.507674,15.717059,16.208425,16.738928,15.122688,17.994762,18.776004,20.336333,17.312871,21.71001,22.566083,22.62823,21.209826,22.159443,20.623412,20.309023,22.426091,19.904748,20.537611,21.050051,20.559115,20.756091,20.369235,19.913349,20.672226,21.087898,22.245673,23.028418,20.112477,23.73547,23.909437,23.929651,23.526021,24.825078,25.168712,25.272361,24.408545,25.39515,25.82738,25.942211,25.377516,25.698355,25.756416,26.726462,25.627608,28.730849,29.277267,29.784762,27.684036,30.581484,31.358209,31.61088,30.331392,31.365089,30.867918,30.704487,31.748291,30.481061,30.280643,30.02023,30.718249,29.740033,29.421988,28.950406,30.04754,27.868324,27.323198,26.620447,28.278191,25.252578,24.668314,24.174152,25.789963,22.960896,22.314271,21.806777,23.492475,21.292187
2025,Punchbowl 33_11kV,2024-06-07,MW,20.549223,20.332892,19.607992,18.851698,18.055618,17.456088,19.048028,16.170148,15.776624,15.317515,16.741294,14.905928,14.67863,14.623581,15.076455,14.56896,14.719918,14.96915,14.378649,15.862427,16.326267,16.804517,15.248916,17.672847,18.520536,19.570145,17.207071,21.309174,22.14568,22.436199,20.50686,23.290767,23.812884,23.855463,22.651669,23.86858,24.035236,24.441017,23.674614,24.513055,24.096522,22.433403,24.413276,17.49974,19.13254,19.356611,19.321128,21.066394,22.608876,21.997947,19.288229,20.224297,20.756951,20.488151,19.724329,22.28223,22.422222,22.16783,20.8563,21.782906,21.660334,21.949348,21.989561,24.546601,25.323541,26.118759,22.905632,27.573505,28.179488,28.478177,26.751191,27.846175,27.560388,27.111599,28.330015,26.583246,26.44691,26.344765,27.030958,26.112952,25.784156,25.355581,26.207786,24.846797,24.507679,24.218451,25.121403,23.877612,23.728589,23.250341,24.014163,22.49899,22.264166,21.939241,22.659626,21.241651
2025,Punchbowl 33_11kV,2024-06-08,MW,20.325796,20.014848,19.45854,18.553652,17.982506,17.222553,18.873847,16.191867,15.837696,15.37493,16.613561,14.83948,14.494126,14.290053,14.940979,14.095227,14.160384,14.380371,14.02878,15.07581,15.279452,15.544597,14.54552,16.111658,16.774626,17.104282,15.72308,18.050027,18.500106,18.79084,17.562746,19.641754,19.961088,20.859095,19.100498,21.197138,20.614165,22.182667,21.589802,21.216706,22.36201,22.477702,20.714372,22.549095,22.14912,20.962314,22.911222,22.31083,22.426306,22.22546,21.703342,19.432735,19.378115,21.550234,21.474969,21.344226,21.486582,21.839893,20.88103,21.937736,21.934725,22.160948,21.814733,22.509957,23.201526,23.947929,22.290402,25.476434,26.14822,25.985004,24.81067,25.493208,25.229999,24.734761,25.94006,24.021259,23.819981,23.632681,24.32554,23.509464,23.254641,23.217654,23.595049,23.082609,23.073362,22.729512,23.018312,22.467379,22.177721,22.034503,22.522215,21.215846,21.26294,20.967476,21.452607,20.680397
2025,Punchbowl 33_11kV,2024-06-09,MW,20.400631,20.074414,19.474023,18.912553,18.099488,17.401897,19.202858,16.227349,15.777055,15.335578,16.772476,14.663363,14.331771,14.266829,14.874532,13.997814,14.070282,14.226616,14.082755,14.748088,14.968074,15.126988,14.303816,15.540296,15.91554,16.598294,15.334718,17.333945,17.738005,17.644893,16.942787,17.495655,18.362266,19.145872,17.30728,18.357965,18.064436,19.072974,18.439036,20.400201,18.577091,18.706544,20.404286,18.074972,17.810473,17.026007,18.559458,16.430992,16.822364,16.409487,16.815268,16.802796,16.817204,17.615216,16.947732,16.777206,17.020846,17.285775,18.97341,17.918424,18.829979,19.073834,17.477806,20.649647,21.710224,22.532751,19.788196,24.398438,25.028291,25.094524,23.297219,24.957544,24.689603,24.620575,25.043559,24.527892,24.283178,23.903201,24.654336,23.781919,23.734395,23.866861,23.889225,23.601286,23.62193,23.260446,23.603866,23.194214,23.089061,22.661132,23.041537,21.750866,21.53045,21.644852,22.206966,21.179505
2025,Punchbowl 33_11kV,2024-06-10,MW,20.745338,20.297411,19.64971,18.97642,18.244854,17.449421,19.178773,16.297452,15.735768,15.289344,16.916337,14.900121,14.613904,14.309837,14.9999,14.277796,14.305966,14.588099,14.184039,15.085702,15.190426,15.415142,14.692393,15.846513,16.295086,16.496794,15.661794,17.100626,17.31287,17.560597,17.170944,18.216254,18.327214,18.128948,17.719511,18.079273,19.251242,20.241716,18.395812,18.73622,18.385275,18.421402,18.846966,17.654784,17.7365,17.802732,18.162494,19.260274,19.956572,17.691126,17.242337,18.41108,19.452089,21.299068,18.026804,20.596747,20.905329,19.847977,21.566147,19.94109,20.301712,21.570663,19.925821,22.945844,23.838905,24.770673,22.227395,26.616576,27.868325,28.298189,25.514927,28.41259,29.026745,28.91944,28.355175,28.611072,28.25561,28.13906,28.755579,28.561829,28.559462,28.271954,28.457319,27.46835,26.864518,26.138112,27.896064,24.867871,24.605093,24.177592,25.684594,22.924554,22.351257,21.961391,23.508603,21.12639
2025,Punchbowl 33_11kV,2024-06-11,MW,20.636744,20.215481,19.48714,18.882018,18.05734,17.509417,18.971474,16.47916,15.764798,15.56008,16.956764,15.070863,14.939689,14.905713,15.2687,14.957537,15.21623,15.717704,14.897972,16.539587,17.269433,17.946164,15.978977,19.183503,20.352461,21.558621,18.291518,23.358721,24.770673,24.817337,22.426521,25.262685,24.681217,24.175872,24.845292,22.65812,22.627369,22.76865,23.828368,22.452111,21.615821,20.079575,23.203892,20.948337,21.510236,22.328464,20.597392,23.912448,23.344098,24.10749,22.698332,24.632618,24.271995,21.047685,24.05932,23.930942,24.605738,24.129854,23.14325,24.413277,25.253868,26.421105,24.151358,28.459899,29.440912,30.151619,27.396097,31.486586,32.476847,32.867359,30.614384,32.614686,32.408894,32.195141,32.918542,31.776031,31.492179,31.465514,32.306321,30.871788,30.459126,30.29118,31.312621,28.719883,28.207657,27.383839,29.437042,25.895978,25.676422,24.876473,26.425191,23.524086,22.638336,22.320292,23.718913,21.450885
2025,Punchbowl 33_11kV,2024-06-12,MW,20.830065,20.069684,19.365643,18.585692,17.991967,17.210297,18.791486,16.079831,15.574917,15.299666,16.681514,14.841846,14.654331,14.64659,14.913669,14.722928,14.881844,15.213436,14.614764,16.326912,16.772905,17.527912,15.56266,18.832559,19.644764,20.881889,18.212812,22.471895,23.654401,23.683862,21.701407,23.286682,22.1717,21.087468,23.514624,19.468647,18.928251,18.97685,20.035062,17.789399,17.41824,16.520233,18.167654,16.185201,15.637064,15.519866,16.138536,15.149353,15.306978,15.840922,15.412132,16.255304,15.854254,18.176472,15.643515,21.936447,22.654679,22.620703,20.297626,22.224385,22.474046,23.376999,22.010849,25.234945,26.327993,27.312015,24.526172,29.108459,30.359992,31.044465,28.084655,31.223809,31.056722,30.996726,31.308535,30.994146,30.890066,31.15263,31.260581,31.186822,30.808996,30.714163,31.255849,29.337908,28.880518,28.396032,30.104525,26.95548,26.465618,25.814477,27.559098,24.327476,23.872236,23.389041,24.919695,22.605004
2025,Punchbowl 33_11kV,2024-06-13,MW,22.055363,21.301218,20.603198,20.081081,19.301347,18.626766,20.033557,17.494794,17.134819,16.635925,18.063576,16.132516,15.796624,15.67061,16.341535,15.865221,16.230144,16.605604,15.535135,17.757574,18.30399,19.069532,17.212232,20.02517,21.235631,22.762199,19.64111,24.656702,25.653627,26.082417,23.824282,25.18613,24.331562,23.145186,25.689108,22.248899,22.82026,21.096284,22.644357,20.882104,19.988184,21.687645,20.494817,20.755661,19.396393,19.08308,22.069126,20.196772,19.75078,19.476818,18.197545,20.891566,19.687988,21.845483,19.447142,22.445445,22.449532,22.555761,21.831721,22.624789,23.696118,24.291564,22.491464,26.959135,28.276471,29.352961,25.344185,31.001027,31.729583,32.222884,30.125384,32.130202,32.22525,32.425452,32.173425,32.470611,32.315996,32.400937,32.472975,32.006554,31.642062,31.12446,32.427387,30.258924,29.468867,28.818801,31.055862,27.159767,26.79979,26.027366,28.105513,24.450047,24.183399,23.2998,25.170218,22.532967
2025,Punchbowl 33_11kV,2024-06-14,MW,21.654314,21.338635,20.712653,20.036568,19.270809,18.417531,20.252897,17.249218,16.681298,16.390994,17.651128,15.923282,15.686738,15.474064,16.114668,15.713618,15.925863,16.26025,15.38009,17.359749,17.965517,18.336676,16.727102,19.659818,20.159571,21.694956,19.011471,23.283457,24.367688,25.202688,22.626509,24.900343,24.661002,24.16684,25.169572,23.318937,23.73203,23.421296,23.158518,23.9518,23.9475,23.805358,23.51828,23.609672,22.810368,22.648443,23.343452,24.315219,24.236084,24.522302,23.480432,25.902214,25.935545,26.001132,25.146778,24.994315,25.127856,25.772545,25.663733,24.778844,25.068503,26.09661,25.625027,28.286576,29.608428,30.829425,26.827101,32.19665,32.796177,33.110566,31.739044,32.944774,32.564368,32.315997,33.150352,31.806352,31.437988,31.1522,32.023757,30.749216,30.352682,29.959804,31.207036,28.561829,28.072182,27.744031,29.249311,26.758718,26.591847,26.09532,27.275674,24.916685,24.544236,24.040182,25.254944,23.285822
2025,Punchbowl 33_11kV,2024-06-15,MW,22.481788,21.951498,21.242082,20.229674,19.218125,18.616658,20.583844,17.491999,17.156106,16.627323,17.963582,15.881565,15.585454,15.701576,16.305624,15.571692,15.832965,16.228209,15.574702,17.339321,17.504902,17.889824,16.737423,17.65629,17.862083,17.969173,17.760583,19.479829,19.896147,20.635453,18.768907,22.195354,22.722846,22.891653,21.434112,23.664508,24.141896,24.041473,23.03745,22.970143,22.600274,23.978896,22.930576,25.135381,23.773532,25.003776,25.18097,24.769168,24.330916,24.188344,24.603156,24.785081,24.398653,23.528387,23.896106,24.423384,24.474563,25.107425,23.727299,26.594642,26.320251,26.766675,25.660723,28.861378,29.869272,30.931354,27.721883,31.379713,31.98935,32.362446,31.649803,31.694316,31.308105,30.892433,32.27471,30.272901,30.32279,30.238495,30.571162,29.800244,29.588,29.206733,29.989263,28.095621,27.856282,27.68038,28.620104,27.21955,26.845809,26.489702,27.356529,25.757922,25.633629,25.236665,25.964791,24.380376
