PGE_Temp,PGE_Solar,SCE_Temp,SCE_Solar,SDGE_Temp,SDGE_Solar,VEA_Temp,VEA_Solar,Date,HR
10.4,0.0,10.6,0.0,11.5,0.0,8.3,0.0,2025-11-19,0
10.5,0.0,10.4,0.0,11.1,0.0,8.1,0.0,2025-11-19,1
10.6,0.0,10.2,0.0,10.6,0.0,8.0,0.0,2025-11-19,2
10.8,0.0,10.2,0.0,10.2,0.0,8.4,0.0,2025-11-19,3
10.7,0.0,9.6,0.0,10.0,0.0,7.7,0.0,2025-11-19,4
10.6,0.0,8.3,0.0,9.5,0.0,7.5,0.0,2025-11-19,5
11.0,0.0,7.7,0.0,9.2,0.0,7.0,0.0,2025-11-19,6
11.1,0.0,7.7,0.0,8.9,0.0,7.5,0.0,2025-11-19,7
11.2,0.0,8.3,9.0,9.3,16.0,7.6,6.0,2025-11-19,8
11.6,29.0,10.4,125.0,11.2,150.0,8.2,98.0,2025-11-19,9
12.4,123.0,12.5,297.0,13.8,325.0,9.2,201.0,2025-11-19,10
12.9,187.0,14.1,446.0,15.1,471.0,11.0,368.0,2025-11-19,11
13.4,200.0,15.4,546.0,16.1,570.0,10.9,454.0,2025-11-19,12
13.5,169.0,16.2,528.0,16.4,571.0,11.6,359.0,2025-11-19,13
14.0,220.0,16.4,405.0,16.3,534.0,11.4,283.0,2025-11-19,14
14.5,206.0,16.3,364.0,16.0,450.0,11.2,280.0,2025-11-19,15
14.8,231.0,15.7,268.0,15.7,330.0,10.2,170.0,2025-11-19,16
14.3,108.0,14.9,148.0,15.5,164.0,9.5,66.0,2025-11-19,17
13.5,16.0,13.6,25.0,14.2,26.0,8.2,9.0,2025-11-19,18
13.1,0.0,12.9,0.0,13.8,0.0,7.7,0.0,2025-11-19,19
12.8,0.0,12.5,0.0,13.4,0.0,7.6,0.0,2025-11-19,20
12.5,0.0,12.0,0.0,12.5,0.0,7.1,0.0,2025-11-19,21
12.2,0.0,11.3,0.0,11.8,0.0,6.9,0.0,2025-11-19,22
12.3,0.0,10.2,0.0,12.1,0.0,7.3,0.0,2025-11-19,23
12.1,0.0,9.8,0.0,11.5,0.0,6.7,0.0,2025-11-20,0
11.9,0.0,9.6,0.0,10.7,0.0,6.3,0.0,2025-11-20,1
11.5,0.0,9.8,0.0,10.1,0.0,5.8,0.0,2025-11-20,2
11.5,0.0,9.9,0.0,9.9,0.0,5.2,0.0,2025-11-20,3
11.4,0.0,9.7,0.0,10.0,0.0,4.4,0.0,2025-11-20,4
11.0,0.0,9.4,0.0,9.6,0.0,5.4,0.0,2025-11-20,5
10.9,0.0,9.0,0.0,10.1,0.0,4.9,0.0,2025-11-20,6
11.0,0.0,9.0,0.0,10.4,0.0,4.4,0.0,2025-11-20,7
11.2,0.0,9.6,7.0,10.7,15.0,4.9,8.0,2025-11-20,8
11.4,10.0,11.3,96.0,12.2,136.0,6.9,118.0,2025-11-20,9
11.8,58.0,13.4,270.0,14.5,278.0,7.7,262.0,2025-11-20,10
11.7,199.0,14.7,369.0,16.0,445.0,9.1,444.0,2025-11-20,11
12.2,109.0,15.1,362.0,16.7,546.0,10.5,549.0,2025-11-20,12
12.4,132.0,14.4,297.0,16.8,475.0,11.8,590.0,2025-11-20,13
13.6,392.0,14.8,194.0,16.7,456.0,12.6,535.0,2025-11-20,14
13.5,147.0,15.3,160.0,16.5,366.0,13.3,439.0,2025-11-20,15
13.3,119.0,14.5,69.0,16.3,242.0,13.3,285.0,2025-11-20,16
13.4,80.0,13.3,14.0,15.8,140.0,11.9,105.0,2025-11-20,17
11.9,19.0,12.6,4.0,14.1,15.0,11.1,4.0,2025-11-20,18
10.9,0.0,12.5,0.0,13.9,0.0,10.6,0.0,2025-11-20,19
10.5,0.0,12.0,0.0,13.8,0.0,9.4,0.0,2025-11-20,20
10.3,0.0,12.1,0.0,13.4,0.0,9.3,0.0,2025-11-20,21
9.6,0.0,11.6,0.0,13.6,0.0,9.0,0.0,2025-11-20,22
9.6,0.0,11.6,0.0,13.6,0.0,9.0,0.0,2025-11-20,23
8.7,0.0,11.5,0.0,13.6,0.0,9.2,0.0,2025-11-21,0
8.3,0.0,11.7,0.0,13.9,0.0,9.1,0.0,2025-11-21,1
8.4,0.0,11.7,0.0,14.1,0.0,9.1,0.0,2025-11-21,2
8.7,0.0,11.6,0.0,14.4,0.0,9.0,0.0,2025-11-21,3
8.2,0.0,11.6,0.0,13.8,0.0,8.8,0.0,2025-11-21,4
8.3,0.0,11.5,0.0,13.7,0.0,9.8,0.0,2025-11-21,5
8.2,0.0,11.7,0.0,13.8,0.0,9.7,0.0,2025-11-21,6
8.7,0.0,11.8,0.0,13.3,0.0,8.9,0.0,2025-11-21,7
8.8,0.0,12.3,4.0,13.5,5.0,9.1,3.0,2025-11-21,8
9.3,53.0,12.8,75.0,14.0,51.0,9.0,25.0,2025-11-21,9
10.0,159.0,13.2,143.0,15.0,171.0,8.5,26.0,2025-11-21,10
11.5,295.0,14.7,214.0,15.7,397.0,9.2,144.0,2025-11-21,11
13.3,413.0,15.9,452.0,16.7,472.0,9.3,149.0,2025-11-21,12
15.2,497.0,16.7,441.0,15.1,298.0,9.1,162.0,2025-11-21,13
16.4,496.0,17.6,536.0,14.2,228.0,8.4,91.0,2025-11-21,14
16.9,425.0,17.9,439.0,15.4,247.0,8.7,180.0,2025-11-21,15
16.2,309.0,17.4,262.0,16.2,270.0,8.8,163.0,2025-11-21,16
14.5,161.0,16.2,108.0,14.3,91.0,9.3,52.0,2025-11-21,17
13.1,27.0,15.5,12.0,13.6,6.0,8.6,7.0,2025-11-21,18
12.6,0.0,15.2,0.0,13.5,0.0,8.4,0.0,2025-11-21,19
11.5,0.0,14.6,0.0,12.9,0.0,8.5,0.0,2025-11-21,20
11.0,0.0,12.8,0.0,13.1,0.0,8.6,0.0,2025-11-21,21
10.5,0.0,12.0,0.0,12.1,0.0,8.6,0.0,2025-11-21,22
9.9,0.0,11.4,0.0,13.3,0.0,8.9,0.0,2025-11-21,23
9.4,0.0,11.2,0.0,14.4,0.0,8.5,0.0,2025-11-22,0
8.7,0.0,11.3,0.0,14.7,0.0,8.8,0.0,2025-11-22,1
8.3,0.0,11.2,0.0,14.2,0.0,8.3,0.0,2025-11-22,2
8.2,0.0,11.2,0.0,13.9,0.0,8.5,0.0,2025-11-22,3
8.4,0.0,11.8,0.0,13.4,0.0,7.9,0.0,2025-11-22,4
7.6,0.0,11.2,0.0,14.0,0.0,8.1,0.0,2025-11-22,5
6.6,0.0,11.6,0.0,14.0,0.0,7.7,0.0,2025-11-22,6
6.0,0.0,11.8,0.0,14.0,0.0,8.1,0.0,2025-11-22,7
5.8,0.0,12.2,2.0,13.9,3.0,8.5,4.0,2025-11-22,8
6.3,30.0,12.8,23.0,14.4,47.0,9.6,75.0,2025-11-22,9
7.1,115.0,14.2,188.0,14.6,64.0,11.1,173.0,2025-11-22,10
8.1,216.0,16.3,297.0,16.2,136.0,12.1,249.0,2025-11-22,11
9.6,295.0,18.2,392.0,17.2,223.0,13.4,150.0,2025-11-22,12
11.2,326.0,19.0,464.0,18.1,273.0,15.3,226.0,2025-11-22,13
12.8,416.0,19.7,434.0,18.8,351.0,15.4,171.0,2025-11-22,14
13.7,384.0,20.6,387.0,18.5,306.0,16.1,254.0,2025-11-22,15
14.1,308.0,20.9,279.0,17.9,199.0,15.3,176.0,2025-11-22,16
14.6,161.0,19.5,124.0,17.1,94.0,14.0,117.0,2025-11-22,17
13.0,27.0,18.6,18.0,16.0,17.0,11.8,9.0,2025-11-22,18
12.3,0.0,17.1,0.0,15.0,0.0,10.0,0.0,2025-11-22,19
11.8,0.0,16.0,0.0,14.3,0.0,8.8,0.0,2025-11-22,20
11.3,0.0,14.5,0.0,13.7,0.0,8.1,0.0,2025-11-22,21
10.8,0.0,13.3,0.0,12.7,0.0,7.6,0.0,2025-11-22,22
10.1,0.0,12.9,0.0,13.2,0.0,7.4,0.0,2025-11-22,23
9.6,0.0,13.0,0.0,13.2,0.0,8.0,0.0,2025-11-23,0
9.2,0.0,12.0,0.0,12.9,0.0,7.8,0.0,2025-11-23,1
9.1,0.0,11.1,0.0,12.6,0.0,7.9,0.0,2025-11-23,2
7.9,0.0,10.1,0.0,12.3,0.0,7.6,0.0,2025-11-23,3
7.8,0.0,9.8,0.0,11.8,0.0,7.3,0.0,2025-11-23,4
7.5,0.0,10.8,0.0,12.3,0.0,7.2,0.0,2025-11-23,5
6.7,0.0,10.0,0.0,11.9,0.0,7.2,0.0,2025-11-23,6
6.7,0.0,9.4,0.0,11.9,0.0,6.9,0.0,2025-11-23,7
6.6,0.0,9.3,6.0,12.3,12.0,7.4,10.0,2025-11-23,8
7.5,38.0,11.6,118.0,13.9,140.0,9.8,131.0,2025-11-23,9
8.4,135.0,14.9,287.0,16.1,312.0,10.6,300.0,2025-11-23,10
9.4,232.0,16.8,433.0,17.8,458.0,12.1,441.0,2025-11-23,11
10.5,242.0,18.1,533.0,18.8,555.0,13.7,531.0,2025-11-23,12
11.9,334.0,19.1,573.0,19.2,592.0,15.0,562.0,2025-11-23,13
13.0,378.0,19.7,551.0,19.2,565.0,15.9,532.0,2025-11-23,14
13.6,349.0,19.8,469.0,18.9,478.0,16.5,444.0,2025-11-23,15
13.8,293.0,19.5,335.0,18.3,338.0,16.4,304.0,2025-11-23,16
13.6,157.0,19.1,169.0,17.7,169.0,15.6,135.0,2025-11-23,17
11.8,25.0,17.0,25.0,16.0,24.0,13.9,10.0,2025-11-23,18
10.7,0.0,16.2,0.0,15.7,0.0,12.1,0.0,2025-11-23,19
9.8,0.0,15.5,0.0,15.2,0.0,10.6,0.0,2025-11-23,20
9.5,0.0,14.8,0.0,14.2,0.0,9.6,0.0,2025-11-23,21
8.7,0.0,14.2,0.0,13.8,0.0,9.1,0.0,2025-11-23,22
9.0,0.0,13.7,0.0,13.4,0.0,8.6,0.0,2025-11-23,23
8.6,0.0,13.6,0.0,13.3,0.0,9.0,0.0,2025-11-24,0
8.6,0.0,13.3,0.0,12.9,0.0,9.1,0.0,2025-11-24,1
8.7,0.0,13.0,0.0,12.4,0.0,8.7,0.0,2025-11-24,2
8.9,0.0,12.7,0.0,11.8,0.0,8.3,0.0,2025-11-24,3
9.0,0.0,12.4,0.0,11.2,0.0,8.0,0.0,2025-11-24,4
8.8,0.0,12.4,0.0,11.2,0.0,7.7,0.0,2025-11-24,5
8.8,0.0,11.9,0.0,10.3,0.0,7.6,0.0,2025-11-24,6
8.9,0.0,11.7,0.0,10.0,0.0,7.1,0.0,2025-11-24,7
9.0,0.0,11.9,5.0,10.3,11.0,7.4,9.0,2025-11-24,8
9.2,14.0,13.3,90.0,12.6,135.0,10.2,130.0,2025-11-24,9
9.6,67.0,14.4,231.0,15.4,305.0,12.4,299.0,2025-11-24,10
9.7,137.0,15.3,397.0,16.6,450.0,14.2,439.0,2025-11-24,11
10.8,158.0,16.4,513.0,18.0,536.0,15.3,531.0,2025-11-24,12
11.6,233.0,17.5,550.0,18.3,513.0,16.2,564.0,2025-11-24,13
12.6,246.0,18.3,547.0,18.2,464.0,17.0,535.0,2025-11-24,14
13.9,351.0,18.7,464.0,17.9,416.0,17.5,447.0,2025-11-24,15
14.2,297.0,18.6,332.0,17.4,342.0,16.9,308.0,2025-11-24,16
13.2,155.0,17.7,167.0,17.1,172.0,14.8,138.0,2025-11-24,17
11.4,25.0,15.7,25.0,15.2,24.0,13.6,10.0,2025-11-24,18
10.4,0.0,14.7,0.0,14.8,0.0,12.1,0.0,2025-11-24,19
9.6,0.0,14.4,0.0,14.0,0.0,10.8,0.0,2025-11-24,20
8.8,0.0,13.4,0.0,13.1,0.0,9.8,0.0,2025-11-24,21
8.5,0.0,12.1,0.0,12.5,0.0,9.4,0.0,2025-11-24,22
8.4,0.0,11.7,0.0,12.2,0.0,9.3,0.0,2025-11-24,23
8.0,0.0,11.1,0.0,12.3,0.0,9.2,0.0,2025-11-25,0
8.5,0.0,10.3,0.0,12.2,0.0,8.7,0.0,2025-11-25,1
8.8,0.0,10.0,0.0,11.9,0.0,8.5,0.0,2025-11-25,2
9.0,0.0,10.1,0.0,11.5,0.0,8.0,0.0,2025-11-25,3
9.3,0.0,10.6,0.0,11.1,0.0,7.3,0.0,2025-11-25,4
8.1,0.0,12.1,0.0,11.3,0.0,7.2,0.0,2025-11-25,5
8.5,0.0,11.7,0.0,10.5,0.0,7.0,0.0,2025-11-25,6
8.7,0.0,11.5,0.0,9.9,0.0,6.7,0.0,2025-11-25,7
8.9,0.0,11.8,6.0,10.2,11.0,7.2,9.0,2025-11-25,8
9.1,10.0,14.6,117.0,12.2,143.0,9.8,131.0,2025-11-25,9
9.5,43.0,15.8,290.0,15.2,322.0,11.6,303.0,2025-11-25,10
9.5,68.0,18.5,440.0,18.5,475.0,12.0,447.0,2025-11-25,11
9.9,124.0,19.9,542.0,20.4,577.0,13.4,536.0,2025-11-25,12
10.4,132.0,21.1,584.0,21.3,617.0,14.4,567.0,2025-11-25,13
11.0,194.0,22.0,562.0,21.3,590.0,15.0,536.0,2025-11-25,14
11.5,224.0,22.4,479.0,21.0,500.0,15.4,444.0,2025-11-25,15
11.9,193.0,22.4,344.0,20.3,357.0,15.2,302.0,2025-11-25,16
11.2,132.0,20.8,174.0,19.3,178.0,13.7,132.0,2025-11-25,17
9.8,23.0,19.2,26.0,17.6,25.0,12.1,10.0,2025-11-25,18
9.1,0.0,16.8,0.0,16.3,0.0,11.1,0.0,2025-11-25,19
8.1,0.0,15.2,0.0,16.0,0.0,10.3,0.0,2025-11-25,20
7.6,0.0,13.7,0.0,15.3,0.0,10.0,0.0,2025-11-25,21
7.3,0.0,12.1,0.0,14.6,0.0,9.8,0.0,2025-11-25,22
7.1,0.0,12.7,0.0,13.5,0.0,9.5,0.0,2025-11-25,23
6.5,0.0,12.4,0.0,13.0,0.0,9.2,0.0,2025-11-26,0
6.8,0.0,11.1,0.0,12.3,0.0,9.0,0.0,2025-11-26,1
6.8,0.0,10.1,0.0,11.7,0.0,8.6,0.0,2025-11-26,2
7.1,0.0,9.5,0.0,11.2,0.0,8.4,0.0,2025-11-26,3
7.3,0.0,8.8,0.0,10.9,0.0,8.4,0.0,2025-11-26,4
8.1,0.0,11.0,0.0,10.7,0.0,8.1,0.0,2025-11-26,5
8.0,0.0,10.3,0.0,10.2,0.0,7.4,0.0,2025-11-26,6
7.9,0.0,8.9,0.0,9.9,0.0,7.1,0.0,2025-11-26,7
7.7,0.0,8.4,5.0,9.9,11.0,7.4,8.0,2025-11-26,8
7.7,13.0,10.4,117.0,12.4,146.0,9.9,129.0,2025-11-26,9
7.9,53.0,14.8,292.0,16.2,329.0,12.0,300.0,2025-11-26,10
8.3,83.0,18.7,444.0,19.5,481.0,11.9,440.0,2025-11-26,11
8.8,166.0,20.7,550.0,21.8,588.0,13.8,536.0,2025-11-26,12
9.5,203.0,21.9,593.0,22.4,625.0,14.8,570.0,2025-11-26,13
10.5,287.0,22.6,570.0,22.6,594.0,15.5,538.0,2025-11-26,14
11.3,284.0,22.7,485.0,22.5,502.0,16.2,446.0,2025-11-26,15
11.8,269.0,22.3,348.0,22.0,358.0,16.1,304.0,2025-11-26,16
10.5,152.0,22.5,176.0,21.0,178.0,14.9,133.0,2025-11-26,17
9.1,24.0,20.5,26.0,18.7,25.0,14.0,10.0,2025-11-26,18
8.4,0.0,17.7,0.0,18.0,0.0,12.8,0.0,2025-11-26,19
7.8,0.0,15.9,0.0,16.9,0.0,12.1,0.0,2025-11-26,20
7.2,0.0,13.9,0.0,16.5,0.0,11.5,0.0,2025-11-26,21
6.6,0.0,12.8,0.0,15.4,0.0,11.1,0.0,2025-11-26,22
7.0,0.0,12.4,0.0,14.0,0.0,10.8,0.0,2025-11-26,23
6.4,0.0,12.7,0.0,13.2,0.0,10.5,0.0,2025-11-27,0
6.3,0.0,11.8,0.0,12.3,0.0,10.1,0.0,2025-11-27,1
6.3,0.0,10.9,0.0,12.1,0.0,9.9,0.0,2025-11-27,2
6.5,0.0,10.1,0.0,11.7,0.0,9.7,0.0,2025-11-27,3
6.6,0.0,9.6,0.0,11.5,0.0,9.4,0.0,2025-11-27,4
6.0,0.0,9.9,0.0,12.3,0.0,9.1,0.0,2025-11-27,5
6.2,0.0,10.4,0.0,12.3,0.0,8.7,0.0,2025-11-27,6
6.3,0.0,10.0,0.0,12.0,0.0,8.6,0.0,2025-11-27,7
6.4,0.0,10.2,4.0,11.9,8.0,8.7,7.0,2025-11-27,8
6.9,17.0,11.8,80.0,13.1,98.0,11.3,123.0,2025-11-27,9
7.4,71.0,14.8,217.0,15.7,261.0,13.4,289.0,2025-11-27,10
7.2,117.0,19.3,396.0,19.3,454.0,13.4,405.0,2025-11-27,11
7.4,169.0,21.1,513.0,21.9,562.0,15.1,491.0,2025-11-27,12
8.3,181.0,22.2,561.0,22.8,568.0,16.2,518.0,2025-11-27,13
8.9,187.0,22.3,451.0,22.3,545.0,16.9,485.0,2025-11-27,14
9.5,205.0,22.5,355.0,20.9,442.0,17.3,403.0,2025-11-27,15
10.0,222.0,22.3,249.0,19.1,336.0,17.0,269.0,2025-11-27,16
8.2,124.0,20.5,125.0,18.0,158.0,15.6,116.0,2025-11-27,17
7.2,19.0,18.8,20.0,16.4,24.0,14.3,8.0,2025-11-27,18
6.9,0.0,18.2,0.0,15.9,0.0,13.8,0.0,2025-11-27,19
6.3,0.0,16.7,0.0,15.5,0.0,13.0,0.0,2025-11-27,20
5.9,0.0,15.0,0.0,15.0,0.0,12.4,0.0,2025-11-27,21
5.9,0.0,13.6,0.0,14.2,0.0,12.2,0.0,2025-11-27,22
6.5,0.0,13.9,0.0,13.2,0.0,11.7,0.0,2025-11-27,23
6.7,0.0,14.0,0.0,11.9,0.0,11.6,0.0,2025-11-28,0
6.9,0.0,13.9,0.0,11.6,0.0,11.4,0.0,2025-11-28,1
6.9,0.0,13.7,0.0,10.8,0.0,10.6,0.0,2025-11-28,2
6.9,0.0,13.4,0.0,10.2,0.0,9.8,0.0,2025-11-28,3
6.7,0.0,13.3,0.0,10.5,0.0,9.4,0.0,2025-11-28,4
6.7,0.0,13.8,0.0,10.3,0.0,8.7,0.0,2025-11-28,5
6.8,0.0,12.8,0.0,9.7,0.0,8.7,0.0,2025-11-28,6
6.7,0.0,12.4,0.0,9.1,0.0,8.6,0.0,2025-11-28,7
6.6,0.0,12.0,4.0,9.5,9.0,8.9,6.0,2025-11-28,8
6.6,11.0,13.9,108.0,12.1,135.0,10.9,121.0,2025-11-28,9
6.8,50.0,15.1,279.0,15.5,313.0,13.3,290.0,2025-11-28,10
7.1,169.0,17.1,429.0,17.8,463.0,14.9,433.0,2025-11-28,11
8.3,255.0,18.7,532.0,18.9,564.0,16.2,526.0,2025-11-28,12
9.0,300.0,19.7,575.0,19.2,603.0,17.0,559.0,2025-11-28,13
10.1,343.0,20.3,555.0,19.3,576.0,17.2,530.0,2025-11-28,14
10.7,361.0,20.5,472.0,19.0,488.0,17.5,442.0,2025-11-28,15
10.9,279.0,20.4,338.0,18.2,347.0,17.0,302.0,2025-11-28,16
8.5,149.0,19.5,169.0,16.9,173.0,15.3,132.0,2025-11-28,17
7.2,21.0,17.1,24.0,14.8,23.0,14.1,9.0,2025-11-28,18
6.5,0.0,15.9,0.0,13.6,0.0,13.4,0.0,2025-11-28,19
5.9,0.0,14.6,0.0,13.2,0.0,12.5,0.0,2025-11-28,20
5.6,0.0,13.7,0.0,12.6,0.0,12.0,0.0,2025-11-28,21
5.3,0.0,12.9,0.0,12.1,0.0,11.3,0.0,2025-11-28,22
5.8,0.0,12.7,0.0,11.5,0.0,10.2,0.0,2025-11-28,23
6.0,0.0,12.4,0.0,10.8,0.0,9.6,0.0,2025-11-29,0
6.2,0.0,12.1,0.0,10.3,0.0,8.4,0.0,2025-11-29,1
6.5,0.0,12.0,0.0,10.1,0.0,7.6,0.0,2025-11-29,2
6.5,0.0,11.7,0.0,9.9,0.0,7.2,0.0,2025-11-29,3
6.5,0.0,11.6,0.0,9.7,0.0,7.6,0.0,2025-11-29,4
6.3,0.0,12.2,0.0,10.8,0.0,7.2,0.0,2025-11-29,5
6.4,0.0,11.7,0.0,10.2,0.0,6.5,0.0,2025-11-29,6
6.5,0.0,11.6,0.0,10.2,0.0,6.5,0.0,2025-11-29,7
6.4,0.0,12.0,3.0,10.6,8.0,6.7,6.0,2025-11-29,8
6.5,14.0,13.7,99.0,12.1,116.0,9.2,121.0,2025-11-29,9
6.7,63.0,15.2,265.0,14.2,291.0,11.7,287.0,2025-11-29,10
6.8,114.0,17.0,416.0,15.7,444.0,12.0,419.0,2025-11-29,11
7.8,165.0,18.4,525.0,16.9,552.0,13.5,502.0,2025-11-29,12
8.1,183.0,19.3,566.0,17.4,596.0,14.2,510.0,2025-11-29,13
8.9,256.0,19.9,548.0,17.6,571.0,15.0,486.0,2025-11-29,14
9.4,231.0,20.1,464.0,17.4,483.0,15.3,387.0,2025-11-29,15
9.6,178.0,19.9,333.0,16.9,337.0,15.0,251.0,2025-11-29,16
7.8,114.0,18.8,167.0,16.4,169.0,13.5,103.0,2025-11-29,17
7.3,13.0,16.1,24.0,14.6,23.0,12.2,9.0,2025-11-29,18
6.8,0.0,14.8,0.0,14.2,0.0,12.2,0.0,2025-11-29,19
6.3,0.0,14.0,0.0,13.2,0.0,11.4,0.0,2025-11-29,20
5.8,0.0,13.2,0.0,12.4,0.0,10.7,0.0,2025-11-29,21
5.6,0.0,12.5,0.0,12.2,0.0,10.1,0.0,2025-11-29,22
6.2,0.0,11.5,0.0,11.7,0.0,9.6,0.0,2025-11-29,23
6.5,0.0,12.1,0.0,11.2,0.0,9.2,0.0,2025-11-30,0
6.6,0.0,12.0,0.0,10.9,0.0,8.7,0.0,2025-11-30,1
6.5,0.0,11.9,0.0,10.6,0.0,8.3,0.0,2025-11-30,2
6.5,0.0,11.8,0.0,10.5,0.0,8.3,0.0,2025-11-30,3
6.2,0.0,11.2,0.0,10.3,0.0,8.3,0.0,2025-11-30,4
6.6,0.0,10.9,0.0,11.1,0.0,7.7,0.0,2025-11-30,5
6.5,0.0,11.4,0.0,11.4,0.0,7.5,0.0,2025-11-30,6
6.5,0.0,11.3,0.0,11.5,0.0,7.1,0.0,2025-11-30,7
6.5,0.0,11.3,2.0,11.7,4.0,7.3,5.0,2025-11-30,8
6.5,12.0,11.6,62.0,12.2,51.0,8.9,96.0,2025-11-30,9
6.8,63.0,12.4,173.0,13.2,190.0,11.0,234.0,2025-11-30,10
6.4,121.0,13.4,327.0,14.1,329.0,12.0,389.0,2025-11-30,11
7.0,164.0,15.2,458.0,15.8,480.0,13.4,498.0,2025-11-30,12
7.9,259.0,16.4,502.0,16.4,567.0,14.3,531.0,2025-11-30,13
8.5,252.0,17.2,477.0,16.3,556.0,15.0,507.0,2025-11-30,14
8.7,192.0,17.5,415.0,16.3,473.0,15.4,422.0,2025-11-30,15
9.3,181.0,17.5,302.0,15.9,339.0,15.1,272.0,2025-11-30,16
8.0,110.0,16.7,145.0,15.0,166.0,12.7,127.0,2025-11-30,17
7.2,17.0,15.0,19.0,13.4,23.0,11.7,8.0,2025-11-30,18
6.7,0.0,14.9,0.0,12.7,0.0,11.0,0.0,2025-11-30,19
6.2,0.0,13.5,0.0,12.4,0.0,10.4,0.0,2025-11-30,20
5.8,0.0,13.1,0.0,12.3,0.0,8.2,0.0,2025-11-30,21
5.4,0.0,12.4,0.0,12.1,0.0,6.9,0.0,2025-11-30,22
5.7,0.0,12.5,0.0,12.1,0.0,5.6,0.0,2025-11-30,23
6.1,0.0,12.3,0.0,12.2,0.0,5.4,0.0,2025-12-01,0
5.9,0.0,12.1,0.0,11.5,0.0,4.5,0.0,2025-12-01,1
5.8,0.0,11.4,0.0,11.0,0.0,3.9,0.0,2025-12-01,2
5.8,0.0,10.7,0.0,10.4,0.0,3.4,0.0,2025-12-01,3
5.7,0.0,10.0,0.0,10.1,0.0,3.1,0.0,2025-12-01,4
5.6,0.0,10.4,0.0,10.1,0.0,2.7,0.0,2025-12-01,5
5.8,0.0,9.8,0.0,9.8,0.0,2.9,0.0,2025-12-01,6
6.0,0.0,9.3,0.0,9.9,0.0,2.9,0.0,2025-12-01,7
6.1,0.0,8.8,2.0,10.5,7.0,3.1,5.0,2025-12-01,8
6.1,14.0,10.2,87.0,12.6,120.0,5.6,114.0,2025-12-01,9
6.2,63.0,12.5,247.0,15.2,292.0,7.1,286.0,2025-12-01,10
6.6,139.0,14.5,398.0,16.9,440.0,8.6,429.0,2025-12-01,11
7.5,197.0,16.7,520.0,18.1,540.0,10.2,522.0,2025-12-01,12
8.4,250.0,18.4,563.0,18.5,580.0,10.3,555.0,2025-12-01,13
9.4,318.0,19.3,545.0,18.0,558.0,10.4,523.0,2025-12-01,14
10.1,288.0,19.4,463.0,17.5,472.0,10.6,434.0,2025-12-01,15
10.4,245.0,18.8,330.0,17.2,335.0,10.2,294.0,2025-12-01,16
9.8,132.0,18.1,165.0,16.7,165.0,8.9,127.0,2025-12-01,17
8.6,20.0,16.0,23.0,15.1,22.0,7.7,8.0,2025-12-01,18
8.1,0.0,15.5,0.0,14.5,0.0,6.8,0.0,2025-12-01,19
7.8,0.0,14.6,0.0,14.0,0.0,6.8,0.0,2025-12-01,20
7.3,0.0,13.4,0.0,13.3,0.0,6.5,0.0,2025-12-01,21
6.5,0.0,11.8,0.0,12.6,0.0,6.2,0.0,2025-12-01,22
5.6,0.0,10.6,0.0,12.0,0.0,5.9,0.0,2025-12-01,23
5.5,0.0,10.2,0.0,11.3,0.0,5.7,0.0,2025-12-02,0
5.3,0.0,9.5,0.0,10.6,0.0,5.4,0.0,2025-12-02,1
5.3,0.0,8.6,0.0,10.2,0.0,5.2,0.0,2025-12-02,2
5.2,0.0,8.1,0.0,9.5,0.0,5.1,0.0,2025-12-02,3
5.3,0.0,8.1,0.0,8.8,0.0,5.0,0.0,2025-12-02,4
4.8,0.0,9.4,0.0,9.5,0.0,4.0,0.0,2025-12-02,5
4.3,0.0,9.0,0.0,9.5,0.0,4.0,0.0,2025-12-02,6
3.6,0.0,9.0,0.0,9.1,0.0,3.5,0.0,2025-12-02,7
3.1,0.0,9.3,2.0,8.9,6.0,3.7,4.0,2025-12-02,8
3.4,21.0,11.8,98.0,10.5,121.0,5.5,99.0,2025-12-02,9
4.4,87.0,13.8,268.0,13.5,293.0,7.6,263.0,2025-12-02,10
5.9,165.0,15.7,417.0,16.5,438.0,8.0,325.0,2025-12-02,11
7.7,261.0,17.1,520.0,17.6,539.0,8.5,319.0,2025-12-02,12
9.6,409.0,18.0,553.0,18.0,576.0,8.8,289.0,2025-12-02,13
10.8,455.0,18.3,488.0,18.1,550.0,10.0,418.0,2025-12-02,14
11.4,406.0,18.4,381.0,17.7,467.0,10.7,377.0,2025-12-02,15
11.5,293.0,17.9,237.0,16.9,330.0,10.9,298.0,2025-12-02,16
10.6,145.0,17.0,164.0,16.1,162.0,10.1,129.0,2025-12-02,17
9.1,18.0,14.3,23.0,15.0,21.0,8.8,8.0,2025-12-02,18
8.8,0.0,13.4,0.0,14.7,0.0,8.3,0.0,2025-12-02,19
7.8,0.0,12.8,0.0,14.4,0.0,8.0,0.0,2025-12-02,20
6.7,0.0,11.9,0.0,13.9,0.0,7.1,0.0,2025-12-02,21
6.4,0.0,11.2,0.0,12.9,0.0,6.4,0.0,2025-12-02,22
6.3,0.0,11.0,0.0,14.0,0.0,6.1,0.0,2025-12-02,23
6.4,0.0,11.2,0.0,14.3,0.0,5.8,0.0,2025-12-03,0
6.6,0.0,11.3,0.0,14.6,0.0,5.7,0.0,2025-12-03,1
6.7,0.0,11.7,0.0,14.4,0.0,4.6,0.0,2025-12-03,2
